matricula;curso;modalidade_entrada;ano_ingresso;data_colacao_grau;situacao_matricula;sexo;prazo_conclusao;id_curso;data_registro_diploma
293*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2017;;FORMANDO;M;20242;528384;
202*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2022;;ATIVO;M;20321;518226;
202*****;DIREITO;AMPLA CONCORRENCIA;2023;;ATIVO;M;20322;1820821;
202*****;ENGENHARIA METALÚRGICA;AMPLA CONCORRENCIA;2023;;ATIVO;M;20311;518225;
170*****;ENGENHARIA MECATRÔNICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2017;;CANCELADO;M;20271;518226;
953*****;ENGENHARIA MECATRÔNICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2009;04-05-2019;CONCLUÍDO;M;20191;518226;
232*****;CIÊNCIA DA COMPUTAÇÃO;AMPLA CONCORRENCIA;2012;;CANCELADO;M;;528391;
201*****;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;2017;18-12-2020;CONCLUÍDO;M;20212;553057;03-03-2021
202*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2021;;ATIVO;F;20262;553291;
290*****;MATEMÁTICA;AMPLA CONCORRENCIA;2009;;CONCLUÍDO;F;20162;459794;
202*****;CIÊNCIA DA COMPUTAÇÃO;AMPLA CONCORRENCIA;2023;;ATIVO;F;20302;528391;
202*****;MATEMÁTICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2020;;ATIVO;F;20262;524921;
313*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2016;;CANCELADO;F;;528384;
202*****;ZOOTECNIA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2022;;ATIVO;F;20312;528390;
202*****;FÍSICA;AMPLA CONCORRENCIA;2021;;CANCELADO;F;20281;518227;
201*****;DIREITO;AMPLA CONCORRENCIA;2019;;ATIVO;F;20291;1820821;
201*****;AGROECOLOGIA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2019;;CANCELADO;F;20282;528371;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2011;;CANCELADO;F;;527783;
260*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2008;;CANCELADO;F;20152;528371;
202*****;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2021;;ATIVO;F;20252;464219;
201*****;MATEMÁTICA;AMPLA CONCORRENCIA;2019;;CANCELADO;M;20262;459794;
202*****;DESIGN DE INTERIORES;AMPLA CONCORRENCIA;2023;;ATIVO;F;20282;2304089;
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2016;08-04-2022;CONCLUÍDO;F;20201;527779;07-07-2022
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2016;08-04-2022;CONCLUÍDO;F;20212;527781;07-07-2022
201*****;MATEMÁTICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2019;;ATIVO;F;20262;459794;
282*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2015;07-05-2021;CONCLUÍDO;F;20222;528322;19-11-2021
201*****;NUTRIÇÃO;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2018;;ATIVO;F;20241;527818;
120*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2012;;CANCELADO;F;;518226;
150*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2015;;CANCELADO;F;;518226;
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20222;524499;
201*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20261;528384;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2014;;CANCELADO;F;;527781;
202*****;ADMINISTRAÇÃO;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2020;;ATIVO;F;20272;553290;
271*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;F;20202;528378;
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;F;20171;527779;
201*****;LOGÍSTICA;AMPLA CONCORRENCIA;2016;07-05-2021;CONCLUÍDO;F;20202;547949;07-07-2021
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;F;20201;527818;
201*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2014;;CANCELADO;F;;528378;
230*****;ZOOTECNIA;AMPLA CONCORRENCIA;2010;;CANCELADO;F;;528390;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2018;19-08-2022;CONCLUÍDO;F;20252;528322;29-12-2022
201*****;QUÍMICA;AMPLA CONCORRENCIA;2018;;TRANCADO;F;20271;527785;
120*****;SISTEMAS DE INFORMAÇÃO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2012;;CANCELADO;F;;518224;
201*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2019;;CANCELADO;F;20272;518226;
150*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2015;;CANCELADO;F;20242;518226;
201*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;20192;528371;
202*****;SISTEMAS PARA INTERNET;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2021;;CANCELADO;F;20252;527820;
201*****;ALIMENTOS;AMPLA CONCORRENCIA;2017;22-02-2022;CONCLUÍDO;F;20222;527823;25-05-2022
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2016;25-08-2023;CONCLUÍDO;F;20232;527781;19-10-2023
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;;527780;
128*****;LATICÍNIOS;AMPLA CONCORRENCIA;2005;22-02-2008;CONCLUÍDO;M;20122;898737;
201*****;GESTÃO DE TURISMO;;2018;;CANCELADO;F;20221;527780;
201*****;QUÍMICA;AMPLA CONCORRENCIA;2019;;CANCELADO;F;20281;527785;
201*****;CIÊNCIAS BIOLÓGICAS;;2018;08-04-2022;CONCLUÍDO;F;20241;527781;07-07-2022
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2015;;CONCLUÍDO;F;20191;527779;
261*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;M;20202;528371;
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2012;;CANCELADO;F;;527780;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2013;;CANCELADO;F;20202;527776;
201*****;FÍSICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2019;25-04-2022;CONCLUÍDO;F;20261;518227;27-05-2022
122*****;FÍSICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2012;;CANCELADO;F;20192;518227;
202*****;DESIGN DE INTERIORES;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2021;;ATIVO;M;20261;2304089;
110*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;553290;
111*****;FÍSICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2011;;CANCELADO;F;;518227;
292*****;ZOOTECNIA;AMPLA CONCORRENCIA;2014;;CANCELADO;M;;528390;
102*****;FÍSICA;AMPLA CONCORRENCIA;2010;;CANCELADO;F;;518227;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;;527818;
240*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2008;;CANCELADO;F;;528378;
201*****;QUÍMICA;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20262;527785;
202*****;ENGENHARIA METALÚRGICA;AMPLA CONCORRENCIA;2021;;ATIVO;M;20312;518225;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;F;20192;527781;
140*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2014;15-03-2019;CONCLUÍDO;M;20212;553290;
202*****;GESTÃO AMBIENTAL;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2020;30-09-2022;CONCLUÍDO;F;20232;2301791;07-11-2023
201*****;LETRAS - LÍNGUA PORTUGUESA E LÍNGUA ESPANHOLA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2016;;ATIVO;F;20232;548195;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2013;;CANCELADO;F;;527781;
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20201;527780;
202*****;ADMINISTRAÇÃO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2021;;CANCELADO;F;20291;553290;
202*****;ZOOTECNIA;AMPLA CONCORRENCIA;2015;;ATIVO;F;20242;528390;
202*****;DIREITO;AMPLA CONCORRENCIA;2023;;ATIVO;F;20322;1820821;
202*****;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;AMPLA CONCORRENCIA;2022;;CANCELADO;F;20262;553057;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2019;17-01-2023;CONCLUÍDO;F;20242;527783;17-05-2023
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2018;;CANCELADO;F;;527780;
310*****;MATEMÁTICA;AMPLA CONCORRENCIA;2008;;CONCLUÍDO;F;20152;459794;
201*****;AGRONOMIA;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;M;20232;527777;
202*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2022;;ATIVO;F;20312;527781;
529*****;ZOOTECNIA;AMPLA CONCORRENCIA;2018;;ATIVO;F;20272;528390;
783*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20252;528371;
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2015;;CONCLUÍDO;F;;527780;
202*****;SISTEMAS DE INFORMAÇÃO;AMPLA CONCORRENCIA;2021;;CANCELADO;F;20252;518224;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;;527818;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2014;;CANCELADO;F;20192;527783;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2019;;CANCELADO;F;20242;527781;
440*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2008;;CONCLUÍDO;F;20132;898738;
202*****;DESIGN DE INTERIORES;AMPLA CONCORRENCIA;2022;;ATIVO;F;20272;2304089;
323*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2016;07-02-2020;CONCLUÍDO;F;20232;528367;
230*****;MATEMÁTICA;AMPLA CONCORRENCIA;2010;;CONCLUÍDO;F;20172;459794;
201*****;ALIMENTOS;AMPLA CONCORRENCIA;2015;;CONCLUÍDO;F;20202;527823;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2015;02-08-2019;CONCLUÍDO;F;20211;527818;
202*****;ENGENHARIA METALÚRGICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2021;;ATIVO;F;20312;518225;
470*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2009;;CANCELADO;F;20162;528322;
202*****;QUÍMICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2021;;ATIVO;F;20292;527785;
201*****;ALIMENTOS;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;;527823;
210*****;CIÊNCIA DA COMPUTAÇÃO;AMPLA CONCORRENCIA;2010;;CANCELADO;F;20172;528391;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2017;;CANCELADO;F;20231;527818;
120*****;FÍSICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2012;;CANCELADO;F;;518227;
201*****;ALIMENTOS;AMPLA CONCORRENCIA;2013;22-07-2016;CONCLUÍDO;F;20182;527823;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;F;20192;527783;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2014;;CANCELADO;F;;527818;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2013;;CANCELADO;F;20202;527776;
201*****;QUÍMICA;AMPLA CONCORRENCIA;2014;;CANCELADO;F;20231;527785;
202*****;FÍSICA;AMPLA CONCORRENCIA;2023;;TRANCADO;F;20321;518227;
120*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;;553290;
201*****;AGRONOMIA;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;F;20222;527777;
201*****;AGRONOMIA;AMPLA CONCORRENCIA;2013;;CANCELADO;M;20231;527777;
223*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2017;;CANCELADO;F;20242;528378;
201*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2019;;ATIVO;F;20262;528384;
270*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2008;;CANCELADO;F;;528322;
150*****;ADMINISTRAÇÃO;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2015;15-03-2019;CONCLUÍDO;F;20222;553290;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2015;;CANCELADO;F;20222;527776;
302*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2013;;CANCELADO;F;;528322;
110*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;553291;
201*****;AGRONOMIA;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20252;527777;
202*****;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;AMPLA CONCORRENCIA;2021;;ATIVO;F;20261;464219;
300*****;CIÊNCIA DA COMPUTAÇÃO;AMPLA CONCORRENCIA;2007;;CANCELADO;F;20142;528391;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2012;;CANCELADO;F;;527783;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2017;19-11-2021;CONCLUÍDO;F;20222;527781;09-03-2022
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;527779;
342*****;ZOOTECNIA;AMPLA CONCORRENCIA;2016;;CANCELADO;F;;528390;
101*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2010;;CANCELADO;F;;553291;
202*****;MATEMÁTICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2020;;CANCELADO;F;20262;524921;
382*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20251;528322;
240*****;LATICÍNIOS;AMPLA CONCORRENCIA;2008;25-02-2011;CONCLUÍDO;F;20132;898737;
243*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2017;17-12-2021;CONCLUÍDO;F;20242;528367;03-01-2022
323*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20232;528384;
281*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2010;;CANCELADO;F;;528378;
393*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2015;01-02-2019;CONCLUÍDO;F;20222;528367;
202*****;CIÊNCIAS BIOLÓGICAS;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2020;;ATIVO;F;20292;527781;
201*****;QUÍMICA;AMPLA CONCORRENCIA;2011;;CANCELADO;F;;527785;
202*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2022;;ATIVO;F;20292;527783;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2015;;CONCLUÍDO;F;20222;527776;
111*****;SISTEMAS DE INFORMAÇÃO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2011;17-08-2019;CONCLUÍDO;F;20182;518224;
182*****;MATEMÁTICA;AMPLA CONCORRENCIA;2015;;CANCELADO;F;20222;459794;
201*****;MATEMÁTICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2019;;ATIVO;F;20262;459794;
110*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;553290;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;F;20201;527818;
129*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2006;;CANCELADO;F;20112;898738;
160*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2016;15-03-2019;CONCLUÍDO;F;20212;553291;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20202;527781;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2013;;CANCELADO;F;20191;527818;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;M;20212;527776;
201*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2019;25-08-2023;CONCLUÍDO;F;20262;527776;19-10-2023
201*****;ALIMENTOS;AMPLA CONCORRENCIA;2018;12-11-2021;CONCLUÍDO;F;20232;527823;09-03-2022
281*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;F;20202;528378;
*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2022;;NÃO CADASTRADO;F;20312;528371;
202*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2022;;CANCELADO;F;20321;528371;
160*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2016;;CANCELADO;F;;553290;
105*****;ENGENHARIA MECATRÔNICA;AMPLA CONCORRENCIA;2010;19-02-2021;CONCLUÍDO;F;20201;518226;01-06-2021
202*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2022;;ATIVO;M;20252;2301791;
202*****;SISTEMAS DE INFORMAÇÃO;AMPLA CONCORRENCIA;2022;;ATIVO;M;20262;518224;
202*****;QUÍMICA;AMPLA CONCORRENCIA;2021;;ATIVO;M;20292;527785;
202*****;AGRONOMIA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2023;;CANCELADO;M;20322;21762375;
716*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2002;;CONCLUÍDO;M;20072;898738;
440*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2009;;CONCLUÍDO;M;20162;528371;
202*****;LOGÍSTICA;AMPLA CONCORRENCIA;2023;;ATIVO;M;20262;547949;
202*****;SISTEMAS DE INFORMAÇÃO;AMPLA CONCORRENCIA;2020;;CANCELADO;M;20242;518224;
201*****;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;AMPLA CONCORRENCIA;2018;;ATIVO;M;20231;464219;
201*****;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;AMPLA CONCORRENCIA;2018;;CANCELADO;M;20222;464219;
202*****;GESTÃO DE RECURSOS HUMANOS;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2022;;ATIVO;F;20252;551645;
201*****;EDUCAÇÃO FÍSICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2018;;CANCELADO;F;20252;528367;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;M;20182;527783;
241*****;ZOOTECNIA;AMPLA CONCORRENCIA;2012;;CANCELADO;M;;528390;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2011;;CANCELADO;M;20162;527781;
252*****;ZOOTECNIA;AMPLA CONCORRENCIA;2017;29-03-2022;CONCLUÍDO;F;20262;528390;26-05-2022
241*****;MATEMÁTICA;AMPLA CONCORRENCIA;2012;;CANCELADO;F;;459794;
201*****;ENGENHARIA FERROVIÁRIA E METROVIÁRIA;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20281;921263;
201*****;ADMINISTRAÇÃO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2019;;ATIVO;F;20262;527776;
201*****;GESTÃO DE TURISMO;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2019;;CANCELADO;F;20232;527780;
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;527779;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2015;;CANCELADO;F;20211;527818;
342*****;ZOOTECNIA;AMPLA CONCORRENCIA;2015;;CANCELADO;F;;528390;
212*****;ZOOTECNIA;AMPLA CONCORRENCIA;2015;21-10-2021;CONCLUÍDO;F;20242;528390;30-12-2021
192*****;MATEMÁTICA;AMPLA CONCORRENCIA;2015;09-08-2019;CONCLUÍDO;F;20222;459794;
361*****;LATICÍNIOS;AMPLA CONCORRENCIA;2015;;CANCELADO;F;20202;898737;
111*****;FÍSICA;AMPLA CONCORRENCIA;2011;;CANCELADO;F;;518227;
202*****;CIÊNCIAS BIOLÓGICAS;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2022;;ATIVO;F;20312;527781;
250*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2008;;CANCELADO;F;;528378;
201*****;GESTÃO AMBIENTAL;AMPLA CONCORRENCIA;2014;;CANCELADO;F;20181;527779;
373*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2016;07-02-2020;CONCLUÍDO;F;20232;528378;
793*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2016;;CANCELADO;F;20252;528371;
202*****;DIREITO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2021;;ATIVO;F;20302;1820821;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;F;20181;527818;
201*****;AGRONOMIA;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;F;;527777;
202*****;LETRAS - LÍNGUA PORTUGUESA E LÍNGUA ESPANHOLA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA PRETO/PARDO/INDIGENA;2021;;ATIVO;F;20282;548195;
101*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2010;;CONCLUÍDO;F;;553291;
202*****;QUÍMICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PESSOA COM DEFICIENCIA PRETO/PARDO/INDIGENA;2020;;ATIVO;F;20282;527785;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2015;30-09-2021;CONCLUÍDO;F;20211;527818;16-11-2021
202*****;MATEMÁTICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR;2020;;CANCELADO;F;20272;459794;
202*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2023;;ATIVO;F;20291;527780;
201*****;ZOOTECNIA;AMPLA CONCORRENCIA;2018;18-08-2023;CONCLUÍDO;F;20281;528390;26-09-2023
303*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2017;;CANCELADO;F;20242;528384;
201*****;MATEMÁTICA;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20252;459794;
111*****;FÍSICA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2011;;CANCELADO;F;;518227;
312*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2013;;CANCELADO;F;;528322;
222*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2005;;CANCELADO;F;;528384;
201*****;FÍSICA;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2019;;CANCELADO;M;20262;518227;
202*****;ZOOTECNIA;ACAO AFIRMATIVA - PCD;2021;;CANCELADO;F;20312;528390;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2018;09-09-2022;CONCLUÍDO;F;20232;527783;09-01-2023
240*****;ZOOTECNIA;AMPLA CONCORRENCIA;2010;;CONCLUÍDO;F;20192;528390;
202*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2023;;ATIVO;F;20322;527781;
201*****;FÍSICA;AMPLA CONCORRENCIA;2019;;ATIVO;M;20281;518227;
271*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2012;;CANCELADO;M;;528384;
291*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;M;20202;528378;
280*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2008;;CONCLUÍDO;M;20152;528322;
281*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2011;;CONCLUÍDO;M;20182;528322;
130*****;DESIGN DE MODA;AMPLA CONCORRENCIA;2013;;CANCELADO;M;;553291;
201*****;DESIGN DE MODA;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2018;;ATIVO;M;20241;553291;
263*****;AGROECOLOGIA;AMPLA CONCORRENCIA;2015;;CANCELADO;F;;528371;
202*****;AGRONOMIA;AMPLA CONCORRENCIA;2023;;ATIVO;F;20322;21762375;
401*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2013;;CONCLUÍDO;F;20202;528378;
241*****;LATICÍNIOS;AMPLA CONCORRENCIA;2009;01-02-2013;CONCLUÍDO;F;20162;898737;
140*****;SISTEMAS DE INFORMAÇÃO;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;M;;518224;
202*****;DIREITO;ESCOLA PUBLICA - RENDA FAMILIAR INFERIOR - PRETO/PARDO/INDIGENA;2022;;ATIVO;M;20312;1820821;
383*****;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;AMPLA CONCORRENCIA;2016;;CANCELADO;M;;528378;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2015;;CANCELADO;F;;527818;
201*****;EDUCAÇÃO FÍSICA;AMPLA CONCORRENCIA;2014;;CONCLUÍDO;F;20192;527783;
202*****;GESTÃO DE TURISMO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2020;;CANCELADO;F;20252;527780;
201*****;NUTRIÇÃO;AMPLA CONCORRENCIA;2018;;CANCELADO;F;20241;527818;
120*****;ADMINISTRAÇÃO;AMPLA CONCORRENCIA;2012;;CONCLUÍDO;M;;553290;
201*****;GESTÃO DE TURISMO;AMPLA CONCORRENCIA;2011;;CANCELADO;F;;527780;
201*****;CIÊNCIAS BIOLÓGICAS;AMPLA CONCORRENCIA;2012;;CANCELADO;F;;527781;
231*****;CIÊNCIA E TECNOLOGIA DE LATICÍNIOS;AMPLA CONCORRENCIA;2010;;CANCELADO;F;;528384;
242*****;MATEMÁTICA;AMPLA CONCORRENCIA;2017;;CANCELADO;F;20242;459794;
201*****;NUTRIÇÃO;ESCOLA PUBLICA - INDEPENDENTE DA RENDA;2019;;CANCELADO;F;20251;527818;
202*****;MATEMÁTICA;AMPLA CONCORRENCIA;2023;;TRANCADO;F;20311;7587045;
